STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01750,A01750,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18460,A18460,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
MO,3,580110,358350,83560,127030,529470,25410,259090,420250,919130,301410,19940,7540,400,12000,2150,121270,132160,10013171,580110,10146901,462420,7749796,92180,67944,50020,101336,46100,65523,8200,5206,88020,648808,42770,96569,114510,1333680,12070,18860,53441,52620,96835,8920,14293,101310,133730,3060,702,250,1467,8790,28843,2870,9337,23870,20519,570730,8663773,570730,8476992,99780,186781,9360,227284,7660,147035,3580,5630,4830,3701,5770,16195,7970,23194,8970,26161,5180,2493,3980,26664,90,496,110,110,190,438,5790,19996,410,4147,27480,18045,362430,2018630,359800,206245,60,94,15100,5665,137490,45146,4830,220,7630,2573,25980,12350,49740,8084,61140,21623,320,159,72190,120016,43670,364834,44860,370097,16740,9213,541860,1606494,210410,702592,189120,632891,145350,254368,24990,20504,16970,11694,265200,161099,326510,293804,30,29,0,0,50710,52452,508680,1363457,506140,1356952,3640,6505
MO,4,689710,360980,172540,133210,630570,28800,320150,495360,1250280,393620,16220,6870,670,8680,1070,125320,156010,24989741,689710,25270014,594160,20321129,145750,110276,80050,196400,74540,131944,38460,22572,84500,692303,68780,229506,150110,2712741,18350,23720,65683,121750,829663,16380,89656,153380,280273,14690,3529,700,5368,13360,58121,9080,34264,75360,77607,667210,10902612,667210,10702489,102490,200123,22480,538442,15200,266485,14300,26090,7240,8175,15580,44205,19560,72723,22140,82682,14590,9283,12000,79731,300,1590,400,389,400,1485,16540,85003,1160,13268,66200,100658,682660,13385109,676640,1457172,40,75,24350,19435,306730,346235,17930,1104,26590,15382,43820,42184,122760,24478,202860,259998,1670,1840,61830,143772,39870,330386,41450,350762,30100,19770,670180,2709061,161980,366301,143900,318885,148640,307971,25080,20475,11340,11361,511250,1110937,549590,1285295,80,113,0,0,100280,142171,584630,1560495,579620,1546892,7240,13602
MO,5,398210,151870,193360,41690,363420,17770,213580,257570,837840,247150,5450,1670,450,3330,0,47170,118330,24506322,398210,24773066,338070,18564341,136100,122036,79200,265537,74200,184717,63440,44352,59820,559346,69490,340210,121880,3192560,15650,15470,41904,93360,1409589,17530,151407,115550,266744,12410,3244,830,7676,10420,59383,8450,37896,59140,67119,368130,6991082,368130,6844948,75020,146134,30080,712740,14450,253737,24000,66234,5610,8173,25040,74850,27150,140318,29920,153207,21930,13808,20540,140387,420,2184,720,664,530,1330,23670,131222,1630,21292,56160,134547,397160,16610590,395940,2003229,60,263,8490,21119,177090,380636,23070,2095,21060,11430,28490,31327,37630,6244,131880,322126,1660,3696,44370,118105,8770,87348,11620,110677,10580,9736,390710,2399457,5030,2077,3650,1469,38900,73828,16890,14432,2060,2836,355280,1622593,368150,1763641,60,100,0,0,91190,191709,305690,821323,299620,802320,8430,19003
MO,6,257470,56570,181630,14950,235760,11430,147300,160440,626480,187680,2050,470,300,1270,0,21750,85020,22303961,257470,22526887,219870,16382831,114960,117292,70490,288052,66180,206111,65790,54869,43960,475774,61500,408482,92690,3125516,11770,9810,26993,66260,1313354,16610,208142,81020,222926,11770,3205,950,9741,8050,52721,6220,32541,37940,44933,228250,4970334,228250,4863329,52360,107005,29220,726824,10250,187301,25730,100123,3240,5938,26210,85347,26990,179916,29140,192914,22530,13871,22110,162152,420,2166,740,715,640,1772,23790,148577,1620,24455,45890,137642,257100,16428932,256490,2064619,80,224,2900,12471,122840,341100,22110,2568,21280,12436,22740,26169,0,0,99210,290465,1180,4027,33080,97018,1870,16883,3500,31103,3790,4742,254070,2269470,0,0,0,0,7100,11944,14180,12399,340,514,248720,1723520,251440,1840373,80,65,0,0,66050,176990,190820,601902,184950,581143,7920,20759
MO,7,348640,43060,292180,10390,319200,17390,206600,173260,943490,302990,1430,350,300,790,0,16550,113300,46760765,348640,47255522,303720,34009125,200860,272943,135610,828979,128230,625676,153810,159739,67310,1105680,121210,1374111,131750,6099591,15680,10500,30922,81060,1872288,39940,976545,126070,494757,18970,5054,3880,56945,15500,132521,10480,58119,52720,60808,279690,6514307,279690,6382947,61840,131360,68950,2048234,14790,280845,64860,425772,3850,9133,64590,261668,64940,573735,68890,610987,55720,41822,55520,507515,1060,5480,2160,2097,2530,11825,61190,534480,4010,85435,83090,422919,348430,37718862,348050,5602015,310,1141,1750,13190,197940,569182,48730,9844,37190,21271,35530,43387,0,0,155990,466910,1710,8347,51400,210448,270,2317,1920,16332,2770,5412,344990,5596877,0,0,0,0,1220,2895,27070,24846,30,89,346290,5032834,346950,5288325,2010,676,720,237,134850,553535,213120,854134,200450,757750,17010,96383
MO,8,89170,8740,78050,1840,82060,4960,62500,26010,255860,88980,100,30,10,60,0,1310,31020,25293866,89170,25702697,77480,16189383,69540,224447,56460,878166,54230,707129,42220,82320,21910,1011110,54390,1736916,33620,2310603,4320,1190,4356,19170,520457,27130,2181864,30590,408831,2590,643,4580,123127,10550,126878,1630,15518,0,0,49330,1171012,49330,1143564,12800,27447,39840,1561049,2570,77029,36670,549962,3080,8472,37620,235993,38570,379642,39830,405311,31910,32143,32740,422137,660,4147,1560,730,3670,26289,37410,514843,2730,103901,37470,511991,89140,22038270,89110,4282174,950,6671,220,2075,61630,184913,27370,19943,9190,4802,0,0,0,0,40090,123145,450,3159,20370,153453,0,0,240,2163,490,1777,88170,4275726,0,0,0,0,30,79,0,0,0,0,89020,4097261,89110,4350726,34870,26449,43570,48883,47050,544436,41890,463436,32200,285473,12360,177963
MO,9,13660,1320,11960,300,12680,770,11660,2050,40210,14640,0,0,0,0,0,40,5020,9201252,13660,9370485,11740,4871115,12630,117751,11030,444498,10710,366706,6060,34526,4060,355930,11200,1056787,4420,339332,760,70,276,2690,81373,7680,1810502,6730,169233,160,42,1650,64155,3140,45417,270,2935,0,0,4440,104699,4440,101644,1420,3055,9220,584305,130,8291,7830,283567,1350,4223,8710,86751,9030,89707,9220,99718,7250,9630,7200,121484,190,2229,410,80,1790,26962,8900,265508,890,60465,6980,223840,13650,8290875,13650,2105362,350,5795,40,334,9050,41006,7180,16316,1030,579,0,0,0,0,200,280,100,899,4690,52067,0,0,40,356,60,408,13520,2116829,0,0,0,0,0,0,0,0,0,0,13640,2064356,13650,2202405,9290,29036,11950,52569,7430,315056,6170,225473,3000,81543,3760,143930
MO,10,6300,680,5430,120,5790,410,5800,680,16840,6190,0,0,0,0,0,0,2610,20770218,6300,20916412,5220,5324459,6170,459547,5690,3231723,5590,3015737,3870,116714,1920,239637,5830,5108066,1930,177337,450,10,51,1320,40888,4710,5623440,3650,146194,40,9,880,37700,2100,30153,130,1290,0,0,1250,29422,1250,28575,390,847,5040,1631763,20,1969,4070,569689,940,3075,4740,81958,4860,48401,5040,115019,3910,7157,3170,59486,100,1384,180,45,1670,101437,4930,1291847,890,72865,4030,686832,6290,18422575,6290,5225597,880,26451,0,0,4740,119631,4310,66307,210,121,0,0,0,0,0,0,40,604,2480,58958,0,0,0,0,30,163,6260,5732762,0,0,0,0,0,0,0,0,0,0,6290,5105966,6300,5492222,4230,48580,5850,270795,2780,482488,3500,717915,1090,117151,2750,600763
MT,0,511440,251660,203570,46790,467150,21650,267890,289610,939450,256680,16450,6460,50,9940,2020,59300,152760,31940321,509990,32460410,408040,19869362,175880,384807,108300,871530,98150,641973,79270,115806,86730,1123875,104610,2670855,130850,3700093,18900,21520,90317,86550,1237183,48770,2511811,139460,520089,10070,2549,2690,53358,23980,163497,12750,64317,50660,50778,455490,7812169,455490,7626028,94950,186140,45570,1539880,16190,266999,41700,437023,760,1532,40740,172152,41840,310219,44750,336130,27020,12671,33530,369297,1110,6056,4190,2498,3310,34692,36170,489098,1520,29645,78970,638271,395020,23343541,390880,3782222,900,7901,12750,23932,170710,355474,31970,35210,18880,9761,24260,23132,30520,5931,109350,256192,1060,2891,68720,209070,23950,200864,27060,220090,16860,14684,472070,4358418,76270,164339,65460,143968,55840,101981,18970,16359,10190,11921,342220,3426791,372290,3748380,6040,9424,11350,68555,112980,536425,373020,1137299,357020,911152,21070,226149
MT,1,10360,5570,4280,270,8110,1260,8060,2120,16730,2400,80,30,0,50,0,150,5950,-820440,8920,-811441,2720,74834,4800,17062,2630,17844,2370,12591,370,1116,3780,-31118,4090,84607,2090,28542,2500,90,474,10,63,2510,-200387,2490,8999,50,10,10,190,840,3876,70,337,430,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,324,0,0,130,55,50,38,10,1,0,0,0,0,0,0,30,23,0,0,1620,3100,1080,12132,1170,12116,0,0,4890,20648,950,1191,570,773,370,702,240,217,830,1213,120,286,1850,3926,30,54,0,0,1030,1767,4340,18454,4060,15200,380,3255
MT,2,70560,58090,6910,4740,61980,4100,29470,34320,66760,11940,4980,1810,0,3170,940,5630,16880,364410,70560,373343,51310,284933,13720,8141,8890,19456,6470,6396,740,564,8370,22463,6820,10172,9080,47298,1190,840,2285,180,814,1710,-5465,8490,8933,60,12,20,118,1220,3304,170,605,1350,1024,69590,795692,69590,771697,13180,23995,970,22233,810,14488,470,1024,30,13,620,1951,720,2426,820,2819,330,114,420,3769,10,91,30,8,30,113,530,674,20,85,120,161,2090,4091,1690,476,240,337,370,139,290,41,200,8,0,0,30,10,20,6,40,17,0,0,6850,5196,1990,17806,2100,17766,30,21,55180,45367,20080,19798,17540,17781,5320,3454,2260,1865,1230,1032,1590,435,9030,5888,0,0,0,0,5160,2570,52280,42062,51910,41296,510,766
MT,3,103360,70710,15950,14760,94510,4090,44300,69000,148800,37400,5290,2200,20,3060,730,17970,25760,1792349,103360,1821714,81760,1350080,20840,18430,11730,31460,10210,15568,2580,1844,14520,116219,10570,31878,19780,228944,2260,4350,14072,9000,15789,3280,1811,19490,29365,450,99,80,510,2530,7066,950,3243,6140,4787,100990,1499986,100990,1464491,18930,35495,2360,55192,1960,33131,1360,2123,80,55,1660,5129,1840,5951,2090,6793,970,322,1130,9600,30,141,110,48,80,151,1490,4334,50,406,6250,4935,67410,391831,66270,39509,80,132,1970,795,20940,6897,1200,59,960,294,5460,2634,6990,1150,7600,2709,50,19,12550,21163,6630,52827,6800,51885,4350,2393,93780,234794,30220,87904,25880,79048,18320,31778,4630,3782,3380,3028,52610,32612,62060,56800,10,12,0,0,11860,12280,86100,189934,85200,187454,1250,2480
MT,4,123100,69580,32890,17090,113730,4190,56790,82770,213400,58300,4360,1960,20,2380,350,20640,31070,4446533,123100,4518291,103470,3432132,31260,30147,17190,50828,15650,32465,10360,8143,17340,181936,16400,77144,26930,493351,3540,6950,29044,23230,155450,6120,30689,32940,71758,1960,459,220,1840,4140,15554,3090,12166,15300,14777,117800,1917082,117800,1877700,20210,39382,5290,117379,3310,50920,4450,9070,110,120,4250,12955,4570,19320,5110,21361,2750,1046,3270,26872,110,595,280,196,150,473,3620,14284,150,1555,15870,28101,121760,2373773,119810,256372,10,11,5520,4443,47960,50975,4250,298,3700,1956,6410,5912,17250,3680,29650,38607,200,194,13960,35763,10110,78373,10440,80630,7090,4696,118340,453957,24100,55049,20810,46070,22470,47741,3530,2873,3500,4229,94930,205397,102490,247801,0,0,0,0,22770,33102,99140,238217,97260,232771,2630,5446
MT,5,72360,27330,37410,5960,66610,2630,40740,42430,152820,43200,1190,370,0,820,0,7930,24260,4457219,72360,4529339,59440,3142103,28240,32689,16500,63614,15210,41944,14830,12977,13120,145685,15640,109432,22870,605281,2880,4380,20222,18630,276528,6520,69666,24410,72120,2040,499,250,2318,3450,18524,2790,13641,10990,11880,64820,1259262,64820,1229340,15290,29921,7540,171865,3380,55055,7020,21155,120,190,6620,20634,6850,38067,7430,40996,4410,1633,5530,47728,160,838,530,349,220,870,5380,22840,170,1645,14210,40932,72160,2975068,71710,354709,10,49,2710,6297,31050,66062,5170,587,3470,1747,3990,4443,6260,1095,22240,56909,210,370,10210,30167,3280,32045,4160,37442,2900,2752,70450,412626,920,397,670,296,7440,14622,2380,2088,1040,1941,63950,288689,66870,323941,10,9,0,0,20380,45396,51630,132861,49440,126389,2950,6472
MT,6,48220,10120,35370,2120,44400,1950,29610,26880,118010,34480,360,60,10,290,0,3950,17590,4183661,48220,4244444,39850,2842192,23010,31078,14030,65980,13010,45269,14670,14964,9890,115988,13460,126491,17980,615900,2080,2420,11504,13650,270270,5900,95168,17120,60783,1840,482,270,2670,2640,17935,2020,10827,7140,7994,41770,924206,41770,901453,10980,22753,6450,160832,2510,39355,6190,26768,90,202,5890,19761,5960,41892,6410,44481,4060,1646,4950,44778,120,532,480,320,230,1032,4950,27332,160,1638,11560,43055,48160,3046668,47920,376422,20,237,1080,4626,22590,62538,4890,787,3650,1995,3270,3840,0,0,17470,54540,170,353,7550,24056,750,6645,1340,11430,1200,1572,47330,402121,0,0,0,0,1590,2906,2030,1870,180,387,46190,313884,46950,342159,20,12,0,0,14800,42589,33260,101559,31230,93621,2750,7938
MT,7,64500,7990,54530,1490,59920,2660,42890,27820,172080,53100,190,30,0,160,0,2870,23250,8559819,64500,8686964,54240,5592477,37980,74121,25390,190591,23820,140464,28630,35161,14470,230439,24920,438228,25010,1159268,3180,2270,11428,16820,386259,12770,396583,25920,127145,3310,897,800,11878,4900,43458,3030,17308,9320,9900,50790,1185812,50790,1158207,13100,27605,13710,410521,3600,58907,13270,92271,190,501,12900,50291,12940,114894,13670,121638,9070,4469,11080,124185,400,1813,1450,987,860,4435,11660,91144,420,5875,20320,132875,64470,6818828,64360,987196,60,315,780,5826,35500,102157,9880,2787,5870,3107,5100,6293,0,0,26620,84927,300,969,11030,46599,120,1036,850,7004,1060,2190,63460,966617,0,0,0,0,320,750,3910,3664,30,91,63910,885039,64090,940811,270,90,150,79,27480,128518,36840,152266,32450,123387,5750,28880
MT,8,15500,1860,13260,290,14570,660,12770,3770,41530,12870,0,0,0,0,0,170,6480,4454433,15500,4549933,12530,2140716,12720,60221,9320,175590,8890,138907,5730,14105,4230,172432,9840,533431,6020,425457,990,210,1131,4170,107980,7370,742404,6660,95500,340,83,790,22265,3120,37512,530,5008,0,0,8560,202073,8560,196000,2830,6073,6940,276047,590,13367,6740,108555,110,365,6620,37485,6710,65452,6930,70161,4180,2495,5540,82055,220,1372,960,466,1030,7879,6360,94826,320,5526,8440,161381,15490,3812124,15480,723219,190,1191,160,1464,10130,32613,4690,5478,1040,548,0,0,0,0,5660,18395,120,644,3850,28571,0,0,170,1530,220,877,15210,719638,0,0,0,0,10,28,0,0,0,0,15450,690607,15480,738192,4120,3074,8070,12037,7890,122826,7560,102660,4780,51726,3490,50934
MT,9,2480,280,2140,50,2360,90,2300,390,6920,2320,0,0,0,0,0,0,1040,1667921,2480,1697433,1990,621041,2330,32576,1810,82704,1730,67389,850,6632,700,45435,1990,300916,800,66977,190,20,157,590,16422,1740,440153,1350,29512,30,8,200,8847,790,11138,80,847,0,0,920,21826,920,21115,340,711,1560,94966,30,1776,1510,59177,20,46,1480,12327,1530,15089,1550,16634,890,616,1190,22071,40,353,250,80,420,5833,1480,47088,110,1424,1480,62091,2480,1488942,2470,362397,80,841,30,287,1510,7640,1100,3807,160,95,0,0,0,0,40,65,20,241,750,7572,0,0,30,287,20,124,2440,368391,0,0,0,0,0,0,0,0,0,0,2470,354757,2480,380006,1150,3239,2200,13840,1200,63044,1260,50545,530,16546,880,33999
MT,10,1000,130,850,20,960,30,970,100,2400,680,0,0,0,0,0,0,490,2834416,1000,2850390,750,388854,980,80342,810,173463,780,140980,520,20300,330,124396,880,958556,300,29075,100,0,0,270,7608,850,941189,590,15974,0,0,60,2722,370,5130,30,335,0,0,270,6230,270,6025,100,205,730,230845,0,0,710,116880,20,40,700,11619,720,7128,730,11247,370,330,430,8239,20,321,100,44,290,13906,710,186576,120,11491,720,164740,1000,2432216,1000,681598,200,4788,0,0,680,26513,570,21398,30,19,0,0,0,0,0,0,10,101,360,6883,0,0,0,0,10,59,990,734259,0,0,0,0,0,0,0,0,0,0,1000,655085,1000,708856,440,2934,930,42599,410,84333,590,108741,150,22762,500,85979
NE,0,909600,427970,366590,99890,847130,32360,489270,588500,1772050,567640,18130,7650,1120,9360,2230,104530,234190,61049230,907680,61922959,773800,42633018,308020,611105,189730,1482634,177770,1168180,115440,152430,133840,1398709,179830,3927309,208230,5348746,43440,14740,53476,135120,2069145,70160,3957688,250040,873729,23590,6157,4630,92978,33700,256257,18910,93549,96400,100695,826660,14252402,826660,13967436,143250,284965,69390,2471029,23620,507918,54060,466326,14250,25770,55740,312607,65540,503698,68960,536295,46810,35563,46650,410186,1020,5360,2620,1511,3690,47567,58700,848444,4000,98817,134270,1046833,731410,45381334,725220,7430189,810,8958,19610,32646,355520,759350,56820,23946,54990,30353,58730,56558,69190,13219,240450,586431,1670,4592,115110,333631,43680,600126,47010,636012,23780,18582,858260,8345404,128740,304237,113310,271491,111290,211327,41600,34862,16190,16657,625980,6670843,675610,7177533,14450,23625,21130,97762,183870,1054898,697800,2206901,677000,1836119,28050,370785
NE,1,13540,6920,5940,400,11200,1330,10960,3830,23260,4280,90,50,0,40,0,190,7400,-1335651,11620,-1319314,4400,146243,6580,18453,3330,18178,3050,13035,350,1334,4130,-39965,5160,109471,2860,35680,5170,50,181,20,34,2980,-291506,4230,16337,100,25,10,103,1200,7147,80,322,530,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,725,30,601,310,107,90,93,0,0,0,0,10,5,0,0,60,40,0,0,2430,5287,2130,39410,2300,40733,0,0,6840,32791,1360,2441,850,1593,690,1621,420,368,1430,1768,270,632,2890,6394,60,90,0,0,1570,3011,6080,29400,5830,24174,350,5227
NE,2,110350,94310,7910,7130,98850,5760,48350,65530,87530,18940,3870,1730,80,2060,840,8020,20040,580808,110350,593200,88340,490632,20060,9469,10580,10748,9710,6433,740,560,11840,32375,9780,15561,12880,63395,2300,680,1885,240,981,1640,-7805,12520,12392,80,18,20,114,1500,4877,180,633,1570,1270,109250,1116560,109250,1087223,15790,29337,1100,31140,960,25040,290,820,650,372,470,1729,930,2437,1020,2841,360,199,330,2282,0,0,10,2,20,19,560,787,20,51,240,114,4140,7425,2870,763,0,0,770,314,560,79,310,10,0,0,50,13,50,15,90,33,0,0,10310,7374,4050,52657,4260,54231,20,15,93930,72532,26680,29656,23780,27081,8520,5707,2890,2317,2120,1378,2660,687,13760,8364,0,0,0,0,7830,3967,89930,68137,89540,67260,520,877
NE,3,165140,112320,20890,29170,153770,5630,78660,121310,240060,72800,5420,2390,210,2830,810,28580,36710,2863319,165140,2906686,134690,2273009,32010,24450,17040,30503,15590,18011,2600,1665,20960,160797,15600,44830,29780,311229,4540,3070,10327,14200,25472,3690,1676,29220,43367,730,162,70,421,3560,11850,1190,3634,8130,6338,162070,2386195,162070,2333698,27850,52497,3060,82479,2640,60311,1010,1666,1800,1281,1520,5447,2720,7761,2930,8451,1220,632,970,5839,30,91,50,17,50,147,1880,5768,120,1397,9170,6353,109770,625462,108120,63301,20,29,4130,1371,40310,13599,1740,55,3100,994,9320,4430,14630,2395,15160,5661,60,28,19000,31194,13530,161360,13920,163889,5800,3186,152370,416034,49550,162082,43900,147789,34840,61960,7700,5866,5560,4049,81740,49702,96880,85021,10,14,0,0,16250,17329,142250,347806,141270,345431,1420,2376
NE,4,229520,129170,52210,41940,215290,7300,113260,172790,411880,132120,5630,2550,350,2740,560,38570,47840,8381037,229520,8496928,203250,7035635,51540,42536,27720,61646,25630,38664,12620,7569,25450,219652,25930,108544,41280,640130,7860,4780,18321,34680,242617,7510,28210,55810,115891,3570,850,280,2125,5620,26053,4350,17066,27790,27596,222050,3555457,222050,3495898,30290,59559,7470,190853,5170,105708,4630,8898,2600,2764,4710,17940,6790,27034,7380,29577,4060,2235,3300,20360,100,388,150,125,150,332,5160,22680,610,9984,24380,40092,227180,4591105,224660,499001,20,77,8470,6195,101500,116335,6630,376,10550,5932,15240,13715,41010,8383,64380,87147,420,418,21360,50258,16580,209353,17030,214993,11660,7457,222100,902497,49370,109308,43500,94492,47840,103448,8440,6505,5010,5514,172270,382666,185670,443176,20,17,0,0,32580,48340,195190,505535,192900,499336,3320,6199
NE,5,134780,52020,66190,13550,126470,4080,76500,90860,293620,92860,1880,650,210,1020,20,15310,39190,8292273,134780,8411734,117240,6429955,48900,46575,28490,83732,26580,54501,20320,14176,20710,191402,26540,153795,35810,807914,6970,2850,10369,28870,445445,8730,74555,44410,119461,4240,1056,330,3927,4580,26581,4310,20958,20860,22708,124310,2370879,124310,2323854,23970,47025,10470,254422,5100,102085,8660,25317,1680,2419,8390,32875,9730,57748,10420,61407,6870,3877,6610,40947,150,722,300,182,170,392,8050,38701,520,8176,23720,63946,134290,5591715,133730,670812,10,22,3490,8418,62440,137528,8460,671,8810,4903,9870,10271,13500,2426,46120,117542,310,467,17540,47180,5510,100517,6310,108282,3840,3604,131480,800331,1790,750,1280,536,15300,31301,5570,4708,1580,2849,117990,533285,123540,587848,20,17,0,0,30930,69425,103330,279518,100420,270533,4090,8985
NE,6,91230,17710,68250,4250,85960,2600,54070,58970,236950,77550,760,210,140,420,0,7540,29230,7915882,91230,8019460,79900,5969729,42390,46389,25870,87521,24170,59419,20040,16176,16300,158700,23860,175803,28910,842196,5270,1680,6145,21330,441947,8480,109145,33360,103578,4270,1151,390,4655,3590,26090,3290,17430,15240,17750,81390,1809111,81390,1772912,17460,36199,9840,251102,3700,75562,8710,36393,1070,1911,8500,36306,9310,69798,9810,73047,7070,4087,6910,45829,150,647,310,238,220,503,8110,47455,390,6148,20200,70590,91070,5774004,90750,712160,20,52,1420,5721,46790,140758,8230,784,10130,6042,9190,10193,0,0,38140,121640,260,602,13590,39226,1540,29497,2030,35369,1360,1741,89510,764185,0,0,0,0,3540,5993,5470,4814,420,890,87050,571402,88520,617437,30,17,0,0,23640,68176,67340,213330,64580,203981,3750,9350
